,ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
2121,1064424,120.0,NONE,3.0,VACATION,2411.0,NONE,0,F,25.0,2.0,1.0,1.0,,2.0,SAVINGS_INSURANCE,OWN,3.0,198.27,PRIOR_PAYMENTS_DELAYED,24.64,2.0
2122,1042822,420.0,NONE,4.0,CAR_NEW,4364.0,NONE,1,M,32.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0,0.15,CREDITS_PAID_TO_DATE,378.27,1.0
2123,439077,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1,M,21.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-182.91,ALL_CREDITS_PAID_BACK,5.68,1.0
2124,678205,1271.0,BANK,4.0,RADIO_TV,7171.0,CO-APPLICANT,0,M,30.0,0.0,1.0,1.0,1.0,10.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1376.87,2.0
2125,1195943,330.0,STORES,2.0,CAR_USED,250.0,NONE,1,F,28.0,1.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,1.0,-1025.21,ALL_CREDITS_PAID_BACK,46.79,1.0
2126,271199,372.0,NONE,1.0,FURNITURE,250.0,NONE,1,F,24.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0,-344.36,ALL_CREDITS_PAID_BACK,96.1,1.0
2127,1018515,150.0,NONE,2.0,CAR_USED,3261.0,NONE,1,F,36.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,87.85,ALL_CREDITS_PAID_BACK,45.04,1.0
2128,1274919,372.0,NONE,3.0,FURNITURE,2396.0,NONE,1,F,36.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0,-659.09,PRIOR_PAYMENTS_DELAYED,14.37,3.0
2129,1248558,810.0,NONE,3.0,VACATION,5932.0,NONE,0,M,40.0,2.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,3229.33,OUTSTANDING_CREDIT,136.31,1.0
2130,1315497,1023.0,NONE,3.0,APPLIANCES,6805.0,NONE,0,F,47.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,136.33,2.0
2131,556123,450.0,NONE,2.0,APPLIANCES,250.0,NONE,1,F,32.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,186.98,CREDITS_PAID_TO_DATE,14.76,1.0
2132,431925,775.0,NONE,3.0,CAR_NEW,3027.0,NONE,1,M,31.0,3.0,2.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,2.0,171.84,CREDITS_PAID_TO_DATE,34.03,1.0
2133,1297397,540.0,NONE,2.0,CAR_USED,1982.0,NONE,1,F,28.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,133.65,CREDITS_PAID_TO_DATE,63.39,1.0
2134,76521,713.0,NONE,4.0,FURNITURE,3379.0,NONE,1,M,42.0,3.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,2.0,-765.87,PRIOR_PAYMENTS_DELAYED,12.52,1.0
2135,1024795,510.0,NONE,2.0,RADIO_TV,1071.0,NONE,1,M,48.0,3.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,CREDITS_PAID_TO_DATE,765.34,1.0
2136,97953,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1,M,26.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-173.39,ALL_CREDITS_PAID_BACK,37.36,1.0
2137,1241481,1209.0,NONE,5.0,FURNITURE,7755.0,CO-APPLICANT,0,M,59.0,3.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
2138,1183636,330.0,NONE,2.0,CAR_USED,809.0,NONE,1,M,26.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,-7.96,ALL_CREDITS_PAID_BACK,48.08,1.0
2139,436586,120.0,BANK,2.0,EDUCATION,523.0,NONE,1,M,19.0,1.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0,-431.29,CREDITS_PAID_TO_DATE,70.65,1.0
2140,445497,620.0,NONE,4.0,EDUCATION,5697.0,NONE,1,F,45.0,3.0,2.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,2176.54,3.0
2141,789839,992.0,NONE,3.0,APPLIANCES,2481.0,NONE,0,M,41.0,3.0,1.0,0.0,1.0,8.0,UNKNOWN,RENT,3.0,44.26,CREDITS_PAID_TO_DATE,3445.44,1.0
2142,635297,270.0,NONE,3.0,CAR_NEW,2289.0,NONE,1,M,31.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,1.0,-183.76,PRIOR_PAYMENTS_DELAYED,67.72,1.0
2143,932545,450.0,BANK,2.0,CAR_NEW,1696.0,NONE,1,F,35.0,0.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,RENT,3.0,-77.15,CREDITS_PAID_TO_DATE,1.84,1.0
2144,725667,527.0,NONE,3.0,FURNITURE,4622.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0,-589.47,CREDITS_PAID_TO_DATE,71.81,1.0
2145,459500,465.0,NONE,2.0,CAR_USED,1671.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,193.48,NO_CREDITS,5.77,1.0
2146,414121,961.0,NONE,5.0,APPLIANCES,8968.0,CO-APPLICANT,1,M,53.0,2.0,2.0,1.0,1.0,5.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
2147,224294,651.0,NONE,3.0,CAR_USED,3614.0,NONE,1,M,35.0,2.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,97.12,2.0
2148,521490,120.0,STORES,2.0,CAR_NEW,3104.0,NONE,1,M,19.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,30.68,CREDITS_PAID_TO_DATE,35.94,1.0
2149,375787,600.0,STORES,2.0,EDUCATION,250.0,NONE,1,M,20.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0,42.04,PRIOR_PAYMENTS_DELAYED,876.97,1.0
2150,838743,360.0,NONE,1.0,CAR_NEW,250.0,NONE,1,F,22.0,3.0,1.0,0.0,0.0,7.0,REAL_ESTATE,OWN,3.0,182.59,CREDITS_PAID_TO_DATE,84.97,1.0
2151,191060,450.0,BANK,3.0,FURNITURE,1916.0,NONE,1,M,30.0,0.0,1.0,0.0,1.0,3.0,CAR_OTHER,RENT,2.0,-21.21,CREDITS_PAID_TO_DATE,376.62,2.0
2152,788560,630.0,NONE,4.0,FURNITURE,5588.0,NONE,0,M,37.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,504.48,2.0
2153,375214,682.0,NONE,3.0,FURNITURE,4109.0,NONE,1,M,45.0,3.0,1.0,0.0,1.0,5.0,UNKNOWN,OWN,4.0,9342.69,CREDITS_PAID_TO_DATE,37.67,1.0
2154,812942,279.0,NONE,2.0,CAR_NEW,250.0,NONE,1,M,31.0,3.0,1.0,0.0,1.0,4.0,REAL_ESTATE,OWN,2.0,92.79,NO_CREDITS,70.89,1.0
2155,461957,1147.0,NONE,5.0,VACATION,7400.0,NONE,0,M,50.0,3.0,2.0,1.0,1.0,12.0,UNKNOWN,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,734.49,2.0
2156,1012600,270.0,NONE,1.0,FURNITURE,1781.0,NONE,1,M,30.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,-126.88,ALL_CREDITS_PAID_BACK,75.8,1.0
2157,954356,1085.0,NONE,3.0,APPLIANCES,7842.0,CO-APPLICANT,0,M,37.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,4.0,174.63,PRIOR_PAYMENTS_DELAYED,31.6,1.0
2158,1292812,899.0,NONE,2.0,CAR_USED,2483.0,NONE,0,M,39.0,3.0,2.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,765.62,1.0
2159,235865,1023.0,NONE,4.0,FURNITURE,6465.0,GUARANTOR,0,F,66.0,1.0,1.0,1.0,1.0,14.0,UNKNOWN,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
2160,933242,840.0,NONE,3.0,CAR_USED,1252.0,NONE,0,M,20.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,1.0,-126.67,CREDITS_PAID_TO_DATE,457.82,2.0
2161,733815,899.0,NONE,4.0,APPLIANCES,5488.0,NONE,0,F,52.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,420.13,2.0
2162,1010229,403.0,NONE,2.0,RETRAINING,250.0,NONE,0,M,27.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,63.09,PRIOR_PAYMENTS_DELAYED,60.5,1.0
2163,924677,510.0,STORES,3.0,APPLIANCES,1981.0,NONE,1,M,39.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,1.0,20.86,PRIOR_PAYMENTS_DELAYED,39.33,1.0
2164,543855,124.0,NONE,2.0,CAR_NEW,1008.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,-485.32,ALL_CREDITS_PAID_BACK,22.31,1.0
2165,1094882,570.0,NONE,3.0,BUSINESS,4429.0,NONE,0,M,39.0,2.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,4.0,NO_CHECKING,OUTSTANDING_CREDIT,501.58,1.0
2166,1148893,682.0,NONE,4.0,VACATION,2988.0,NONE,1,M,27.0,2.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,513.33,1.0
2167,900934,465.0,NONE,3.0,FURNITURE,2077.0,NONE,1,F,28.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,RENT,3.0,-118.62,CREDITS_PAID_TO_DATE,36.61,1.0
2168,384863,570.0,STORES,2.0,FURNITURE,2665.0,NONE,1,M,37.0,1.0,1.0,1.0,1.0,4.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,417.1,1.0
2169,1307239,682.0,NONE,3.0,RADIO_TV,2441.0,NONE,0,M,30.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,RENT,3.0,13.47,CREDITS_PAID_TO_DATE,29.05,1.0
2170,822184,990.0,NONE,5.0,FURNITURE,4550.0,NONE,0,M,51.0,3.0,2.0,1.0,1.0,8.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,5915.48,3.0
2171,1076563,1050.0,STORES,3.0,CAR_USED,389.0,NONE,0,F,40.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,RENT,2.0,-158.51,CREDITS_PAID_TO_DATE,163.86,1.0
2172,368933,990.0,NONE,2.0,RADIO_TV,2605.0,NONE,1,M,40.0,3.0,1.0,1.0,1.0,8.0,SAVINGS_INSURANCE,OWN,2.0,154.42,PRIOR_PAYMENTS_DELAYED,10910.98,2.0
2173,938929,527.0,NONE,3.0,RADIO_TV,2871.0,NONE,1,M,49.0,2.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,184.47,1.0
2174,137668,620.0,STORES,2.0,RETRAINING,1241.0,NONE,0,M,19.0,1.0,1.0,0.0,1.0,1.0,CAR_OTHER,RENT,1.0,187.77,CREDITS_PAID_TO_DATE,331.42,1.0
2175,979608,434.0,NONE,2.0,CAR_NEW,3511.0,NONE,1,M,39.0,3.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,FREE,3.0,1203.7,PRIOR_PAYMENTS_DELAYED,367.37,2.0
2176,8901,840.0,NONE,2.0,CAR_USED,4904.0,NONE,0,M,40.0,3.0,2.0,1.0,1.0,3.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,765.19,1.0
2177,1195882,651.0,NONE,1.0,CAR_USED,1467.0,NONE,1,F,25.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,151.64,CREDITS_PAID_TO_DATE,86.63,1.0
2178,1202133,1440.0,NONE,5.0,OTHER,7681.0,CO-APPLICANT,1,M,43.0,3.0,1.0,0.0,1.0,9.0,UNKNOWN,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,UNKNOWN,2.0
2179,532485,630.0,NONE,3.0,EDUCATION,,NONE,1,M,27.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,3.0,-1475.19,PRIOR_PAYMENTS_DELAYED,71.54,1.0
2180,832243,900.0,STORES,4.0,REPAIRS,3888.0,NONE,1,F,28.0,1.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,RENT,2.0,17.93,CREDITS_PAID_TO_DATE,12.09,1.0
2181,439986,,NONE,4.0,CAR_USED,4315.0,NONE,1,M,45.0,2.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0,NO_CHECKING,CREDITS_PAID_TO_DATE,21.81,1.0
2182,826899,961.0,NONE,4.0,FURNITURE,7525.0,CO-APPLICANT,0,F,51.0,3.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,559.93,2.0
2183,441627,620.0,NONE,4.0,RADIO_TV,4351.0,NONE,1,M,37.0,3.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,FREE,3.0,13249.69,OUTSTANDING_CREDIT,UNKNOWN,2.0
2184,364112,713.0,NONE,4.0,APPLIANCES,8300.0,NONE,0,M,28.0,2.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,852.07,1.0
2185,21748,527.0,NONE,2.0,FURNITURE,1017.0,NONE,1,F,30.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,1.0,-1276.52,CREDITS_PAID_TO_DATE,12.01,1.0
2186,148651,510.0,NONE,3.0,CAR_USED,2624.0,NONE,0,M,33.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,2.0,-264.39,CREDITS_PAID_TO_DATE,29.85,2.0
2187,423461,660.0,NONE,2.0,RETRAINING,2892.0,NONE,1,M,25.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0,-203.67,CREDITS_PAID_TO_DATE,46.1,1.0
2188,318769,660.0,NONE,3.0,RADIO_TV,7110.0,NONE,1,M,51.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,689.86,2.0
2189,650870,1147.0,STORES,4.0,APPLIANCES,4522.0,NONE,1,M,40.0,1.0,2.0,0.0,1.0,7.0,SAVINGS_INSURANCE,RENT,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
2190,192239,120.0,NONE,1.0,CAR_NEW,3490.0,CO-APPLICANT,0,F,26.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0,96.86,ALL_CREDITS_PAID_BACK,150.38,1.0
2191,1068385,420.0,NONE,2.0,CAR_NEW,250.0,NONE,1,M,37.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,187.0,PRIOR_PAYMENTS_DELAYED,279.49,1.0
2192,168521,120.0,NONE,1.0,EDUCATION,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,-784.54,CREDITS_PAID_TO_DATE,44.39,1.0
2193,477913,630.0,NONE,3.0,RADIO_TV,291.0,NONE,1,M,40.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,RENT,2.0,83.65,OUTSTANDING_CREDIT,UNKNOWN,1.0
2194,709697,960.0,NONE,4.0,REPAIRS,6954.0,CO-APPLICANT,0,M,56.0,3.0,1.0,1.0,1.0,9.0,UNKNOWN,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,682.79,2.0
2195,863320,620.0,BANK,3.0,CAR_USED,4292.0,NONE,1,F,33.0,0.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0,87.87,CREDITS_PAID_TO_DATE,84.91,2.0
2196,298574,1020.0,NONE,4.0,RADIO_TV,5530.0,NONE,1,M,42.0,2.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,898.1,1.0
2197,180884,1260.0,NONE,3.0,REPAIRS,4976.0,NONE,1,M,26.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,2.0,81.94,OUTSTANDING_CREDIT,956.71,2.0
2198,319166,390.0,NONE,2.0,FURNITURE,250.0,CO-APPLICANT,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,50.64,CREDITS_PAID_TO_DATE,57.25,1.0
2199,841102,465.0,NONE,1.0,CAR_NEW,1328.0,NONE,1,M,33.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,48.18,NO_CREDITS,79.93,1.0
2200,390403,527.0,BANK,3.0,RADIO_TV,250.0,NONE,1,F,23.0,0.0,1.0,0.0,1.0,11.0,SAVINGS_INSURANCE,OWN,2.0,138.11,PRIOR_PAYMENTS_DELAYED,220.06,1.0
2201,784066,480.0,BANK,3.0,VACATION,4297.0,NONE,1,F,34.0,0.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0,119.06,CREDITS_PAID_TO_DATE,772.29,1.0
2202,195405,806.0,NONE,3.0,RADIO_TV,2553.0,NONE,1,M,37.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,2.0,45.81,CREDITS_PAID_TO_DATE,16.19,2.0
2203,110690,217.0,NONE,2.0,CAR_NEW,250.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-52.64,NO_CREDITS,51.01,1.0
2204,1141910,630.0,NONE,3.0,CAR_USED,775.0,NONE,1,F,31.0,,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,117.48,OUTSTANDING_CREDIT,265.24,1.0
2205,1316809,124.0,NONE,1.0,CAR_USED,250.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-83.92,ALL_CREDITS_PAID_BACK,7.56,1.0
2206,531423,589.0,NONE,,FURNITURE,3179.0,NONE,1,M,38.0,3.0,1.0,1.0,1.0,5.0,UNKNOWN,RENT,3.0,-57.2,PRIOR_PAYMENTS_DELAYED,61.47,1.0
2207,435915,775.0,NONE,4.0,CAR_USED,4803.0,,0,M,47.0,3.0,1.0,1.0,1.0,9.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,321.83,2.0
2208,140355,1240.0,STORES,5.0,FURNITURE,7987.0,CO-APPLICANT,0,M,45.0,1.0,1.0,1.0,1.0,13.0,CAR_OTHER,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,943.13,2.0
2209,259326,744.0,STORES,3.0,CAR_USED,7523.0,NONE,1,M,42.0,1.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,607.72,2.0
2210,249546,840.0,STORES,4.0,APPLIANCES,6510.0,GUARANTOR,1,M,59.0,1.0,1.0,1.0,1.0,5.0,UNKNOWN,OWN,4.0,NO_CHECKING,OUTSTANDING_CREDIT,733.82,1.0
2211,644461,279.0,NONE,1.0,CAR_USED,1925.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0,4.93,ALL_CREDITS_PAID_BACK,48.96,1.0
2212,453278,900.0,BANK,4.0,FURNITURE,6943.0,CO-APPLICANT,0,M,61.0,0.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,635.6,2.0
2213,903030,651.0,NONE,2.0,CAR_NEW,1519.0,NONE,1,F,24.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,-1216.76,CREDITS_PAID_TO_DATE,73.12,1.0
2214,322684,1240.0,NONE,4.0,RADIO_TV,7030.0,CO-APPLICANT,0,M,45.0,3.0,2.0,1.0,1.0,10.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
2215,665095,630.0,BANK,3.0,RADIO_TV,3550.0,NONE,1,M,26.0,1.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,,4.0,109.72,PRIOR_PAYMENTS_DELAYED,40.97,2.0
2216,1114953,713.0,NONE,4.0,RADIO_TV,4793.0,NONE,0,F,42.0,3.0,1.0,1.0,1.0,9.0,UNKNOWN,OWN,4.0,47.77,OUTSTANDING_CREDIT,1488.99,2.0
2217,1298081,744.0,NONE,4.0,RADIO_TV,6596.0,NONE,0,M,35.0,2.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,398.2,1.0
2218,641108,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1,M,36.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,35.27,ALL_CREDITS_PAID_BACK,58.08,1.0
2219,723588,1170.0,STORES,5.0,APPLIANCES,6277.0,NONE,0,M,47.0,1.0,2.0,1.0,1.0,8.0,UNKNOWN,OWN,4.0,71.85,OUTSTANDING_CREDIT,UNKNOWN,3.0
2220,45444,310.0,NONE,2.0,FURNITURE,1668.0,NONE,1,F,20.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,7152.14,CREDITS_PAID_TO_DATE,75.87,1.0
2221,973641,510.0,NONE,4.0,RADIO_TV,3282.0,CO-APPLICANT,0,M,45.0,3.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,OWN,3.0,5895.36,OUTSTANDING_CREDIT,658.66,1.0
2222,1101343,403.0,NONE,1.0,CAR_NEW,3187.0,NONE,0,F,33.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,1832.5,CREDITS_PAID_TO_DATE,59.23,1.0
2223,1227647,1080.0,NONE,5.0,APPLIANCES,9582.0,CO-APPLICANT,0,M,46.0,3.0,1.0,1.0,1.0,9.0,UNKNOWN,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,202.44,3.0
2224,1161498,750.0,BANK,3.0,CAR_USED,3190.0,NONE,1,M,42.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,3.0,139.45,OUTSTANDING_CREDIT,376.4,1.0
2225,1237328,960.0,BANK,4.0,APPLIANCES,2509.0,NONE,1,F,28.0,0.0,1.0,1.0,1.0,8.0,CAR_OTHER,RENT,2.0,84.92,OUTSTANDING_CREDIT,896.01,2.0
2226,877443,279.0,BANK,2.0,CAR_USED,448.0,NONE,1,M,27.0,1.0,1.0,0.0,1.0,1.0,REAL_ESTATE,RENT,2.0,-349.92,ALL_CREDITS_PAID_BACK,127.72,2.0
2227,106521,527.0,BANK,3.0,CAR_USED,3002.0,NONE,1,F,41.0,1.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,2.0,157.76,CREDITS_PAID_TO_DATE,16.94,2.0
2228,677456,240.0,NONE,2.0,CAR_NEW,290.0,NONE,0,M,40.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,13953.45,1.0
2229,639220,775.0,NONE,4.0,FURNITURE,5330.0,NONE,0,M,50.0,3.0,1.0,1.0,1.0,12.0,UNKNOWN,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,694.97,2.0
2230,1126158,868.0,NONE,5.0,RADIO_TV,7519.0,GUARANTOR,0,M,42.0,3.0,1.0,1.0,1.0,9.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,460.33,1.0
2231,323135,120.0,BANK,1.0,CAR_NEW,250.0,NONE,1,F,19.0,1.0,1.0,0.0,1.0,2.0,REAL_ESTATE,RENT,2.0,-91.65,ALL_CREDITS_PAID_BACK,24.01,1.0
2232,384465,510.0,NONE,3.0,CAR_USED,1969.0,NONE,1,M,25.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,3.0,0,CREDITS_PAID_TO_DATE,25.56,1.0
2233,683715,870.0,NONE,,RADIO_TV,7468.0,CO-APPLICANT,0,M,55.0,2.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,988.1,2.0
2234,851210,240.0,NONE,4.0,CAR_NEW,4387.0,NONE,0,F,31.0,3.0,2.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,109.63,2.0
2235,987831,360.0,NONE,2.0,RADIO_TV,250.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,68.74,PRIOR_PAYMENTS_DELAYED,577.97,1.0
2236,573729,713.0,STORES,4.0,FURNITURE,2457.0,CO-APPLICANT,1,F,50.0,1.0,1.0,0.0,1.0,10.0,CAR_OTHER,OWN,4.0,69.1,OUTSTANDING_CREDIT,734.01,1.0
2237,354801,620.0,STORES,2.0,FURNITURE,1333.0,NONE,0,M,39.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0,-244.21,PRIOR_PAYMENTS_DELAYED,69.72,1.0
2238,445780,589.0,NONE,1.0,RADIO_TV,1426.0,NONE,1,F,22.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,32.74,1.0
2239,1314177,1080.0,NONE,4.0,OTHER,2992.0,NONE,1,M,53.0,3.0,1.0,0.0,1.0,9.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
2240,99017,930.0,NONE,3.0,FURNITURE,3811.0,NONE,0,M,34.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,2.0,159.25,OUTSTANDING_CREDIT,474.12,1.0
